tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
2000000,292,292,292,2998.8133333333335,2921.87,1,1,28,28,-1,0.8664383561643836,-1,292,0,1,-1,-1,-1,-1,0,NaN,1,1,1,3115.7291666666665,2923.0384615384614,2972.82,NaN,NaN,NaN,NaN,NaN,NaN
2050000,239,239,239,2936.872427983539,2933.8477366255142,1,1,28,28,-1,0.9163179916317992,-1,239,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2917.7849462365593,2956.675675675676,2948.9473684210525,NaN,NaN,NaN,NaN,NaN,NaN
2100000,197,197,197,2956.59,2953.54,1,1,28,28,-1,0.9086294416243654,-1,197,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2917.44,2942.8636363636365,3030.101694915254,NaN,NaN,NaN,NaN,NaN,NaN
2150000,168,168,168,2967.293413173653,2964.2035928143714,1,1,28,28,-1,0.9285714285714286,-1,168,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2989.537037037037,2954.0158730158732,2968,NaN,NaN,NaN,NaN,NaN,NaN
2200000,152,152,152,2904.2418300653594,2901.359477124183,1,1,28,28,-1,0.8486842105263158,-1,152,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2901.293103448276,2938.3255813953488,2886.980769230769,NaN,NaN,NaN,NaN,NaN,NaN
2250000,153,153,153,2909.5460526315787,2906.5460526315787,1,1,28,28,-1,0.9150326797385621,-1,153,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2894.8524590163934,2963.446808510638,2880.931818181818,NaN,NaN,NaN,NaN,NaN,NaN
2300000,169,169,169,2913.934523809524,2910.9761904761904,1,1,28,28,-1,0.9112426035502958,-1,169,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2886.5882352941176,2902.6363636363635,2953.3225806451615,NaN,NaN,NaN,NaN,NaN,NaN
2350000,198,198,198,2953.807106598985,2950.776649746193,1,1,28,28,-1,0.8787878787878788,-1,198,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2941.9692307692308,2961.8153846153846,2964.820895522388,NaN,NaN,NaN,NaN,NaN,NaN
2400000,241,241,241,2970.8601694915255,2967.915254237288,1,1,28,28,-1,0.9087136929460581,-1,241,0,1,-1,-1,-1,-1,0,NaN,1,1,1,3032.385714285714,2909.378048780488,2986.6428571428573,NaN,NaN,NaN,NaN,NaN,NaN
2450000,293,293,293,2912.4776632302405,2909.46735395189,1,1,28,28,-1,0.8907849829351536,-1,293,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2846.732673267327,2937.1290322580644,2964.8041237113403,NaN,NaN,NaN,NaN,NaN,NaN
2500000,353,353,353,2953.4529914529912,2950.5156695156697,1,1,28,28,-1,0.8895184135977338,-1,353,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2960.198347107438,2931.920353982301,2974.6837606837607,NaN,NaN,NaN,NaN,NaN,NaN
2550000,414,414,414,2915.0560975609756,2911.8829268292684,1,1,28,28,-1,1.077294685990338,-1,414,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2893.87134502924,2961.7181818181816,2911.31007751938,NaN,NaN,NaN,NaN,NaN,NaN
2600000,476,476,470,3141.0128479657387,2955.44539614561,1,1,28,28,-1,228.88297872340425,-1,476,0,1,-1,-1,-1,-1,0,NaN,1,1,1,3394.1,3020.3509933774835,3005.897435897436,NaN,NaN,NaN,NaN,NaN,NaN
2650000,532,532,467,5411.389721627409,2979.4368308351177,1,1,28,28,-1,2616.6402569593147,-1,532,0,1,-1,-1,-1,-1,0,NaN,1,1,1,12168.243478260869,3280.193939393939,3142.9786096256685,NaN,NaN,NaN,NaN,NaN,NaN
2700000,580,580,475,9089.90105263158,2948.8715789473686,1,1,28,28,-1,6715.101052631579,-1,580,0,1,-1,-1,-1,-1,0,NaN,1,1,1,31541.81818181818,3275.538888888889,3095.316326530612,NaN,NaN,NaN,NaN,NaN,NaN
2750000,618,618,470,8584.526050420169,2969.7617021276596,0.7899159663865546,1,28,28,-1,7727.4595744680855,-1,618,0,1,-1,-1,-1,-1,0,NaN,0.3386243386243386,1,1,19982.31216931217,3467.966850828729,3133.28,NaN,NaN,NaN,NaN,NaN,NaN
2800000,640,640,475,12370.168224299065,2962.9747368421054,0.7398753894080997,1,28,28,-1,13540.985263157894,-1,640,0,1,-1,-1,-1,-1,0,NaN,0.29535864978902954,1,1,27954.772151898735,3419.637755102041,3099.5645933014353,NaN,NaN,NaN,NaN,NaN,NaN
2850000,650,650,466,14846.66512345679,2975.93347639485,0.7191358024691358,1,28,28,-1,17382.27467811159,-1,650,0,1,-1,-1,-1,-1,0,NaN,0.26907630522088355,1,1,33446.30923694779,3402.851063829787,3101.8056872037914,NaN,NaN,NaN,NaN,NaN,NaN
2900000,642,642,475,17587.939157566303,2957.0652631578946,0.7410296411856474,1,28,28,-1,19990.795789473683,-1,642,0,1,-1,-1,-1,-1,0,NaN,0.2875536480686695,1,1,42634.88412017167,3406.3930348258705,3173.5652173913045,NaN,NaN,NaN,NaN,NaN,NaN
2950000,620,620,472,14992.23311897106,2962.9343220338983,0.7588424437299035,1,28,28,-1,17243.92161016949,-1,620,0,1,-1,-1,-1,-1,0,NaN,0.24623115577889448,1,1,39738.81909547739,3602.041450777202,3146.060869565217,NaN,NaN,NaN,NaN,NaN,NaN
3000000,585,585,475,25356.219015280134,2973.7157894736843,0.8064516129032258,1,28,28,-1,28601.871578947368,-1,585,0,1,-1,-1,-1,-1,0,NaN,0.4213197969543147,1,1,69436.02538071066,3308.2146341463413,3097.700534759358,NaN,NaN,NaN,NaN,NaN,NaN
3050000,537,537,469,28880.545794392525,2964.7889125799575,0.8766355140186916,1,28,28,-1,30117.940298507463,-1,537,0,1,-1,-1,-1,-1,0,NaN,0.6162790697674418,1,1,83237.47674418605,3186.472222222222,3071.3661202185795,NaN,NaN,NaN,NaN,NaN,NaN
3100000,482,482,477,27583.77868852459,2927.9182389937105,0.9774590163934426,1,28,28,-1,25678.80922431866,-1,482,0,1,-1,-1,-1,-1,0,NaN,0.9276315789473685,1,1,81604.19078947368,3238.4539877300613,3066.0404624277458,NaN,NaN,NaN,NaN,NaN,NaN
3150000,421,421,474,27689.75316455696,2959.3037974683543,1,1,28,28,-1,24583.814345991563,-1,421,0,1,-1,-1,-1,-1,0,NaN,1,1,1,64731.06878306878,3150.391891891892,3107.5766423357663,NaN,NaN,NaN,NaN,NaN,NaN
3200000,358,358,476,19598.84663865546,2934.676470588235,1,1,28,28,-1,15579.376050420167,-1,358,0,1,-1,-1,-1,-1,0,NaN,1,1,1,35835.42083333333,3111.5419847328244,3068.1809523809525,NaN,NaN,NaN,NaN,NaN,NaN
3250000,299,299,318,3756.8297872340427,2967.8571428571427,1,1,28,28,-1,403.0345911949685,-1,299,0,1,-1,-1,-1,-1,0,NaN,1,1,1,5111.719008264463,2973.009090909091,2972.2755102040815,NaN,NaN,NaN,NaN,NaN,NaN
3300000,246,246,246,2949.66,2946.668,1,1,28,28,-1,0.9065040650406504,-1,246,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2979.1827956989246,2948.375,2925.8117647058825,NaN,NaN,NaN,NaN,NaN,NaN
3350000,202,202,202,2940.029126213592,2937.0776699029125,1,1,28,28,-1,0.8861386138613861,-1,202,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2994.09375,2952.4,2887.2638888888887,NaN,NaN,NaN,NaN,NaN,NaN
3400000,171,171,171,2921.9181286549706,2918.9122807017543,1,1,28,28,-1,0.9122807017543859,-1,171,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2948.9545454545455,2939.0689655172414,2871.8297872340427,NaN,NaN,NaN,NaN,NaN,NaN
3450000,154,154,154,2960.5098039215686,2957.470588235294,1,1,28,28,-1,0.9090909090909091,-1,154,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2968.4166666666665,2971.285714285714,2951.089285714286,NaN,NaN,NaN,NaN,NaN,NaN
3500000,151,151,151,2915.434210526316,2912.3947368421054,1,1,28,28,-1,0.9403973509933775,-1,151,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2980.659090909091,2879.96,2902.8793103448274,NaN,NaN,NaN,NaN,NaN,NaN
3550000,166,166,166,2970.2134146341464,2967.2134146341464,1,1,28,28,-1,0.9216867469879518,-1,166,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2998.720930232558,3036.6428571428573,2900.492307692308,NaN,NaN,NaN,NaN,NaN,NaN
3600000,193,193,193,2993.186528497409,2990.2176165803107,1,1,28,28,-1,0.8963730569948186,-1,193,0,1,-1,-1,-1,-1,0,NaN,1,1,1,3041.4242424242425,2998.796875,2944.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN
3650000,235,235,235,2942.4069264069262,2939.4025974025976,1,1,28,28,-1,0.8893617021276595,-1,235,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2943.6052631578946,2972.4761904761904,2913.7323943661972,NaN,NaN,NaN,NaN,NaN,NaN
3700000,286,286,286,2967.5302491103203,2964.526690391459,1,1,28,28,-1,0.9055944055944056,-1,286,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2947.114942528736,2985.787037037037,2973.2441860465115,NaN,NaN,NaN,NaN,NaN,NaN
3750000,344,344,344,2942.6326530612246,2939.6355685131193,1,1,28,28,-1,0.872093023255814,-1,344,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2939.344,2916.383333333333,2987.673469387755,NaN,NaN,NaN,NaN,NaN,NaN
3800000,407,407,407,2962.3722084367246,2959.3895781637716,1,1,28,28,-1,0.8992628992628993,-1,407,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2954.371900826446,2979.2051282051284,2957.246031746032,NaN,NaN,NaN,NaN,NaN,NaN
3850000,467,467,467,3048.530172413793,2957.9116379310344,1,1,28,28,-1,114.95931477516059,-1,467,0,1,-1,-1,-1,-1,0,NaN,1,1,1,3149.7902097902097,3010.316091954023,3003.2448979591836,NaN,NaN,NaN,NaN,NaN,NaN
3900000,525,525,469,4971.091684434968,2971.0106609808104,1,1,28,28,-1,2308.228144989339,-1,525,0,1,-1,-1,-1,-1,0,NaN,1,1,1,9964.314516129032,3243.6243093922653,3109.6036585365855,NaN,NaN,NaN,NaN,NaN,NaN
3950000,575,575,473,7763.989429175475,2944.1775898520086,1,1,28,28,-1,4942.84355179704,-1,575,0,1,-1,-1,-1,-1,0,NaN,1,1,1,27583.295454545456,3405.3826530612246,3062.4338624338625,NaN,NaN,NaN,NaN,NaN,NaN
4000000,613,613,475,7600.1762652705065,2956.8736842105263,0.8289703315881326,1,28,28,-1,5828.103157894737,-1,613,0,1,-1,-1,-1,-1,0,NaN,0.32413793103448274,1,1,20434.662068965517,3433.2930232558138,3076.0093896713615,NaN,NaN,NaN,NaN,NaN,NaN
4050000,639,639,473,10709.524256651017,2955.3868921775897,0.7402190923317684,1,28,28,-1,12047.566596194503,-1,639,0,1,-1,-1,-1,-1,0,NaN,0.23148148148148148,1,1,25270.300925925927,3463.823529411765,3105.324200913242,NaN,NaN,NaN,NaN,NaN,NaN
4100000,649,649,467,8202.251931993818,2975.79443254818,0.7217928902627512,1,28,28,-1,8009.653104925053,-1,649,0,1,-1,-1,-1,-1,0,NaN,0.13043478260869565,1,1,17907.54106280193,4179.103603603604,3091.5137614678897,NaN,NaN,NaN,NaN,NaN,NaN
4150000,644,644,475,13162.552795031055,2951.176842105263,0.7375776397515528,1,28,28,-1,15385.385263157894,-1,644,0,1,-1,-1,-1,-1,0,NaN,0.19138755980861244,1,1,33809.67942583732,3411.5982905982905,3053.9303482587065,NaN,NaN,NaN,NaN,NaN,NaN
4200000,624,624,472,19023.48644338118,2978.8050847457625,0.7527910685805422,1,28,28,-1,22453.150423728814,-1,624,0,1,-1,-1,-1,-1,0,NaN,0.23645320197044334,1,1,51904.00492610838,3450.2897196261683,3116.690476190476,NaN,NaN,NaN,NaN,NaN,NaN
4250000,590,590,476,28844.076530612245,2931.7584033613443,0.8095238095238095,1,28,28,-1,34811.653361344535,-1,590,0,1,-1,-1,-1,-1,0,NaN,0.391304347826087,1,1,85158.45652173914,3322.2786069651743,3078.487684729064,NaN,NaN,NaN,NaN,NaN,NaN
4300000,544,544,472,36911.82169117647,2958.883474576271,0.8676470588235294,1,28,28,-1,38067.963983050846,-1,544,0,1,-1,-1,-1,-1,0,NaN,0.645320197044335,1,1,93572.02955665025,3276.309941520468,3094.529411764706,NaN,NaN,NaN,NaN,NaN,NaN
4350000,489,489,473,26357.091277890468,2965.7737843551795,0.9594320486815415,1,28,28,-1,22328.482029598308,-1,489,0,1,-1,-1,-1,-1,0,NaN,0.884393063583815,1,1,69229.49132947977,3268.2515337423315,3094.859872611465,NaN,NaN,NaN,NaN,NaN,NaN
4400000,429,429,473,25388.720930232557,2945.873150105708,1,1,28,28,-1,23045.9577167019,-1,429,0,1,-1,-1,-1,-1,0,NaN,1,1,1,65148.882352941175,3103.87898089172,3064.780821917808,NaN,NaN,NaN,NaN,NaN,NaN
4450000,367,367,483,22262.573498964804,2922.0041407867493,1,1,28,28,-1,18727.13457556936,-1,367,0,1,-1,-1,-1,-1,0,NaN,1,1,1,43753.17543859649,3108.078125,2996.0078740157483,NaN,NaN,NaN,NaN,NaN,NaN
4500000,307,307,342,5078.451704545455,2940.2698863636365,1,1,28,28,-1,1411.43567251462,-1,307,0,1,-1,-1,-1,-1,0,NaN,1,1,1,7944.540540540541,2960.3603603603606,3055,NaN,NaN,NaN,NaN,NaN,NaN
4550000,252,252,252,2955.18359375,2952.25390625,1,1,28,28,-1,0.9087301587301587,-1,252,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2981.6911764705883,2951.5353535353534,2946.3370786516853,NaN,NaN,NaN,NaN,NaN,NaN
4600000,208,208,208,2957.019047619048,2953.9904761904763,1,1,28,28,-1,0.9423076923076923,-1,208,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2886.4054054054054,3035.955882352941,2962.485294117647,NaN,NaN,NaN,NaN,NaN,NaN
4650000,174,174,174,2923.7272727272725,2920.7329545454545,1,1,28,28,-1,0.9080459770114943,-1,174,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2857.109090909091,2977.353846153846,2934.839285714286,NaN,NaN,NaN,NaN,NaN,NaN
4700000,155,155,155,2934.6387096774192,2931.696774193548,1,1,28,28,-1,0.8709677419354839,-1,155,0,1,-1,-1,-1,-1,0,NaN,1,1,1,2860.2608695652175,2968.2,2971.75,NaN,NaN,NaN,NaN,NaN,NaN
