tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
2100000,400,400,209,198265.11374407582,3509.867298578199,1,1,11,14,-1,196415.22966507176,1675,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2150000,400,400,177,224104.07777777777,3514.616666666667,1,1,10,11,-1,222578.76836158193,1898,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2200000,400,400,171,252967.85380116958,3117.9766081871344,1,1,10,11,-1,251705.58479532163,2127,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2250000,400,400,162,282027.52147239266,3188.963190184049,1,1,10,10,-1,280708.7160493827,2365,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2300000,400,400,164,311128.9207317073,2931.560975609756,1,1,11,10,-1,309994.4573170732,2601,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2350000,400,400,203,339681.635,2959.385,1,1,14,13,-1,338155.7586206897,2798,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2400000,400,400,229,361818.55458515283,2923.8165938864627,1,1,16,13,-1,360093.2925764192,2969,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2450000,400,400,231,383446.42173913046,2971.5565217391304,1,1,20,14,-1,381735.26406926406,3138,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2500000,400,400,225,405278.6666666667,2990.4355555555558,1,1,24,14,-1,403614.66222222225,3313,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2550000,400,400,269,424857.43233082705,2975.3909774436092,1,1,27,17,-1,422858.46096654277,3444,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2600000,400,400,308,439169.57843137253,2965.274509803922,1,1,31,19,-1,436880.9448051948,3536,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2650000,400,400,358,447643.3154929578,2905.6845070422537,1,1,34,22,-1,445037.0502793296,3578,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2700000,400,400,392,451183.3333333333,2970.8051282051283,1,1,37,24,-1,448277.056122449,3586,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2750000,400,400,430,449722.61305361305,2968.358974358974,1,1,38,25,-1,446552.6581395349,3556,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2800000,400,400,445,445498.0248306998,2937.4153498871333,1,1,39,27,-1,442221.1820224719,3511,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2850000,400,400,494,437247.33197556005,2943.4114052953155,1,1,39,30,-1,433650.43522267207,3417,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2900000,400,400,529,423480.1062618596,2934.1821631878556,1,1,39,32,-1,419582.6786389414,3288,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2950000,400,400,550,405691.41347905283,2959.712204007286,1,1,37,33,-1,401618.84,3138,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3000000,400,400,576,385775.14459930314,2963.8240418118467,1,1,34,35,-1,381506.4739583333,2962,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3050000,400,400,551,364674.67391304346,3187.6739130434785,1,1,31,34,-1,360289.57531760435,2811,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3100000,400,400,502,348486.37896825396,3284.4563492063494,1,1,28,32,-1,344368.45019920316,2709,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3150000,400,400,435,339636.21461187216,3457.0639269406392,1,1,24,29,-1,335836.53793103446,2674,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3200000,400,400,378,338289.15223097114,3614.6062992125985,1,1,20,26,-1,334845.9656084656,2696,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3250000,400,400,314,344696.5517241379,3734.6238244514107,1,1,17,21,-1,341730.12420382164,2782,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3300000,400,400,257,358022.8384615385,3733.6884615384615,1,1,14,18,-1,355572.6653696498,2925,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3350000,400,400,214,378821.7899543379,3592.840182648402,1,1,12,13,-1,376934.2570093458,3111,400,0,1,-1,-1,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
