tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanCacheAge,hitCount,missCount,cacheSize
30500,400,400,398,33.791666666666664,31.1875,1,1,Infinity,1000,-1,0.8266331658291457,-1,399,0,1,-1,-1,-1,-1
31000,400,400,401,33.6275,31.065,1,1,Infinity,1000,-1,0.8379052369077307,-1,400,0,1,-1,-1,-1,-1
31500,400,400,400,33.791044776119406,31.26865671641791,1,1,Infinity,1000,-1,0.82,-1,400,0,1,-1,-1,-1,-1
32000,400,400,399,33.665,31.1,1,1,Infinity,1000,-1,0.8475,-1,400,0,1,-1,-1,-1,-1
32500,400,400,400,33.954887218045116,31.398496240601503,1,1,Infinity,1000,-1,0.8375,-1,400,0,1,-1,-1,-1,-1
33000,400,400,400,33.88721804511278,31.283208020050125,1,1,Infinity,1000,-1,0.8796992481203008,-1,400,0,1,-1,-1,-1,-1
33500,400,400,400,33.41708542713568,30.85175879396985,1,1,Infinity,1000,-1,0.825,-1,400,0,1,-1,-1,-1,-1
34000,400,400,401,34.12376237623762,31.547029702970296,1,1,Infinity,1000,-1,0.8528678304239401,-1,400,0,1,-1,-1,-1,-1
34500,400,400,399,33.675879396984925,31.118090452261306,1,1,Infinity,1000,-1,0.835,-1,400,0,1,-1,-1,-1,-1
35000,400,400,400,33.70573566084788,31.14214463840399,1,1,Infinity,1000,-1,0.855,-1,400,0,1,-1,-1,-1,-1
35500,400,400,401,33.72885572139303,31.154228855721392,1,1,Infinity,1000,-1,0.86,-1,400,0,1,-1,-1,-1,-1
36000,400,400,399,33.80904522613066,31.21356783919598,1,1,Infinity,1000,-1,0.8625,-1,400,0,1,-1,-1,-1,-1
36500,400,400,401,33.584382871536526,31.01007556675063,1,1,Infinity,1000,-1,0.8375,-1,400,0,1,-1,-1,-1,-1
37000,400,400,400,34.05707196029777,31.478908188585606,1,1,Infinity,1000,-1,0.8475,-1,400,0,1,-1,-1,-1,-1
37500,400,400,399,33.46115288220551,30.894736842105264,1,1,Infinity,1000,-1,0.8425,-1,400,0,1,-1,-1,-1,-1
38000,400,400,401,33.70967741935484,31.158808933002483,1,1,Infinity,1000,-1,0.8525,-1,400,0,1,-1,-1,-1,-1
38500,400,400,399,33.70603015075377,31.0678391959799,1,1,Infinity,1000,-1,0.8675,-1,400,0,1,-1,-1,-1,-1
39000,400,400,400,33.92713567839196,31.334170854271356,1,1,Infinity,1000,-1,0.8771929824561403,-1,400,0,1,-1,-1,-1,-1
39500,400,400,400,33.763092269326684,31.184538653366584,1,1,Infinity,1000,-1,0.8478802992518704,-1,400,0,1,-1,-1,-1,-1
40000,400,400,401,33.8134328358209,31.241293532338307,1,1,Infinity,1000,-1,0.8425,-1,400,0,1,-1,-1,-1,-1
40500,400,400,399,33.7475,31.1725,1,1,Infinity,1000,-1,0.835,-1,400,0,1,-1,-1,-1,-1
41000,400,400,400,34.02756892230576,31.44611528822055,1,1,Infinity,1000,-1,0.8375,-1,400,0,1,-1,-1,-1,-1
41500,400,400,400,33.80548628428928,31.214463840399002,1,1,Infinity,1000,-1,0.8625,-1,400,0,1,-1,-1,-1,-1
42000,400,400,400,33.89447236180904,31.306532663316585,1,1,Infinity,1000,-1,0.87,-1,400,0,1,-1,-1,-1,-1
42500,400,400,400,33.8955223880597,31.271144278606965,1,1,Infinity,1000,-1,0.8325,-1,400,0,1,-1,-1,-1,-1
43000,400,400,401,33.78358208955224,31.233830845771145,1,1,Infinity,1000,-1,0.82,-1,400,0,1,-1,-1,-1,-1
43500,400,400,400,33.69620253164557,31.11898734177215,1,1,Infinity,1000,-1,0.815,-1,400,0,1,-1,-1,-1,-1
