tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,avgCacheAge,hitCount,missCount,cacheSize,meanResponseAge,meanResponseCacheAge,meanResponseP1Availability,meanResponseP2Availability,meanResponseP3Availability,meanResponseP1Latency,meanResponseP2Latency,meanResponseP3Latency,meanResponseGFastLatency,meanResponseGMediumLatency,meanResponseGSlowLatency,meanResponseGFastAvailability,meanResponseGMediumAvailability,meanResponseGSlowAvailability
4950000,200,200,202,2,2965.2772277227723,0.525,0.9900990099009901,Infinity,Infinity,-1,0,-1,202,0,1.00990099009901,153832.443,-1,-1,-1,172672.89523809523,172672.89523809523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5000000,200,200,200,2,2954.1641791044776,0.515,1,Infinity,Infinity,-1,0,-1,200,0,1,153724.167,-1,-1,-1,154080.4077669903,154080.4077669903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5050000,200,200,200,2,2973.7989949748744,0.535,1,Infinity,Infinity,-1,0,-1,200,0,1,155523.003,-1,-1,-1,148607.56074766355,148607.56074766355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5100000,200,200,201,2,2921.8258706467664,0.56,0.9950248756218906,Infinity,Infinity,-1,0,-1,201,0,1.0049751243781095,157702.326,-1,-1,-1,147487.7767857143,147487.7767857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5150000,200,200,200,2,2953.465,0.505,1,Infinity,Infinity,-1,0,-1,200,0,1,157396.932,-1,-1,-1,158886.05940594058,158886.05940594058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5200000,200,200,207,2,2899.5,0.55,0.9660194174757282,Infinity,Infinity,-1,0,-1,207,0,1.029126213592233,157905.974,-1,-1,-1,142900.0090909091,142900.0090909091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5250000,200,200,207,2,2981.0436893203882,0.48,0.9660194174757282,Infinity,Infinity,-1,0,-1,207,0,1.0339805825242718,156132.106,-1,-1,-1,154126.22916666666,154126.22916666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5300000,200,200,207,2,2927.903846153846,0.51,0.9663461538461539,Infinity,Infinity,-1,0,-1,207,0,1.0336538461538463,157027.241,-1,-1,-1,152448.431372549,152448.431372549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5350000,200,200,214,2,2980.235849056604,0.535,0.9339622641509434,Infinity,Infinity,-1,0,-1,214,0,1.0754716981132075,160311.267,-1,-1,-1,133042.05607476635,133042.05607476635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5400000,200,200,223,2,2927.959641255605,0.53,0.8968609865470852,Infinity,Infinity,-1,0,-1,223,0,1.1121076233183858,162114.357,-1,-1,-1,127025.1320754717,127025.1320754717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5450000,200,200,228,2,2953.254385964912,0.555,0.8771929824561403,Infinity,Infinity,-1,0,-1,228,0,1.1578947368421053,163329.638,-1,-1,-1,162720.48648648648,162720.48648648648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5500000,200,200,227,2,2914.2368421052633,0.5,0.881578947368421,Infinity,Infinity,-1,0,-1,227,0,1.1228070175438596,159434.822,-1,-1,-1,162762.41,162762.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5550000,200,200,254,2,2918.9604743083005,0.515,0.7865612648221344,Infinity,Infinity,-1,0,-1,254,0,1.2687747035573123,158489.602,-1,-1,-1,148370.35922330097,148370.35922330097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5600000,200,200,235,2,3005.781115879828,0.555,0.8497854077253219,Infinity,Infinity,-1,0,-1,235,0,1.1759656652360515,161403.486,-1,-1,-1,149816.45045045044,149816.45045045044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5650000,200,200,249,2,2978.0717131474103,0.48,0.8047808764940239,Infinity,Infinity,-1,0,-1,249,0,1.2350597609561753,158002.643,-1,-1,-1,161230.04166666666,161230.04166666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5700000,200,200,284,2,2954.5978647686834,0.51,0.701067615658363,Infinity,Infinity,-1,0,-1,284,0,1.4306049822064058,159787.815,-1,-1,-1,132071.0588235294,132071.0588235294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5750000,200,200,273,2,2999.8021582733813,0.475,0.737410071942446,Infinity,Infinity,-1,0,-1,273,0,1.3776978417266188,156006.998,-1,-1,-1,160437.43157894738,160437.43157894738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5800000,200,200,282,2,2988.8618181818183,0.48,0.7018181818181818,Infinity,Infinity,-1,0,-1,282,0,1.4072727272727272,153090.028,-1,-1,-1,169704.11458333334,169704.11458333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5850000,200,200,322,2,2934.167182662539,0.53,0.6222910216718266,Infinity,Infinity,-1,0,-1,322,0,1.5758513931888545,155110.202,-1,-1,-1,151357.83018867925,151357.83018867925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5900000,200,200,335,2,2946.222891566265,0.555,0.5933734939759037,Infinity,Infinity,-1,0,-1,335,0,1.6144578313253013,155911.962,-1,-1,-1,154499.8108108108,154499.8108108108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5950000,200,200,346,2,2965.534682080925,0.49,0.5780346820809249,Infinity,Infinity,-1,0,-1,346,0,1.6676300578034682,155414.965,-1,-1,-1,157190.31632653062,157190.31632653062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6000000,200,200,376,2,2946.7479892761394,0.54,0.5281501340482574,Infinity,Infinity,-1,0,-1,376,0,1.806970509383378,155979.732,-1,-1,-1,150186.07407407407,150186.07407407407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6050000,200,200,404,2,2966.629353233831,0.495,0.4900497512437811,Infinity,Infinity,-1,0,-1,404,0,2.0323383084577116,157817.936,-1,-1,-1,136014.797979798,136014.797979798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6100000,200,200,435,2,2925.963048498845,0.52,0.45727482678983833,Infinity,Infinity,-1,0,-1,435,0,2.1454965357967666,159861.995,-1,-1,-1,148181.46153846153,148181.46153846153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6150000,200,200,490,2,2932.030674846626,0.525,0.4049079754601227,Infinity,Infinity,-1,0,-1,490,0,2.460122699386503,159560.12,-1,-1,-1,158610.93333333332,158610.93333333332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6200000,200,200,596,2,2923.1452991452993,0.53,0.3230769230769231,Infinity,Infinity,-1,0,-1,596,0,2.594871794871795,161554.436,-1,-1,-1,156722.88679245283,156722.88679245283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
