tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,throughput,zCapacity
868000,0,6,865909,35284.4,1,1,5,300
869000,0,8,866945,26157.6,0.8,0.8,5,300
870000,0,10,868202.875,27238.875,0.875,0.875,8,300
871000,0,15,869012.9090909091,34157.63636363636,0.6363636363636364,0.6363636363636364,11,300
872000,0,17,869993.4545454546,29817.81818181818,0.8181818181818182,0.8181818181818182,11,300
873000,0,14,871075.1111111111,26857.88888888889,1,1,9,300
874000,0,17,871903.1666666666,27643.5,1,1,12,300
875000,0,12,872922.375,27610.125,1,1,8,300
876000,0,10,874006.4444444445,29443.11111111111,0.7777777777777778,0.7777777777777778,9,300
877000,0,11,874934.5,26383.4,1,1,10,300
878000,0,11,875937.6,35226.4,0.8,0.8,5,300
879000,0,8,877001.75,33301.75,1,1,4,300
880000,0,14,877991.8333333334,28986.083333333332,0.9166666666666666,0.9166666666666666,12,300
881000,0,10,879012.2857142857,28341,1,1,7,300
882000,0,8,879919.8,35458.8,0.6,0.6,5,300
883000,0,9,880897.4,35284.2,1,1,5,300
884000,0,8,881969,22196.6,1,1,5,300
885000,0,5,883073.25,27762.5,1,1,4,300
886000,0,8,883812.2857142857,25379.428571428572,0.8571428571428571,0.8571428571428571,7,300
887000,0,8,884754.6,39709.2,0.6,0.6,5,300
888000,0,5,885946.6666666666,29571.666666666668,0.6666666666666666,0.6666666666666666,3,300
889000,0,5,887079.75,32940.5,1,1,4,300
890000,0,6,888024.2,22213.6,1,1,5,300
891000,0,8,889059,35487.2,0.8,0.8,5,300
892000,0,10,889862.2857142857,34187.28571428572,1,1,7,300
893000,0,18,890926.2142857143,28150.14285714286,0.9285714285714286,0.9285714285714286,14,300
894000,0,12,891976.7,32944.7,0.9,0.9,10,300
895000,0,18,892925.2142857143,31429.285714285714,0.9285714285714286,0.9285714285714286,14,300
896000,0,16,893984.8181818182,28206.727272727272,0.8181818181818182,0.8181818181818182,11,300
897000,0,11,894990,30777.3,1,1,10,300
898000,0,10,895924.8333333334,29401.333333333332,0.8333333333333334,0.8333333333333334,6,300
899000,0,11,896924.7777777778,24648.444444444445,0.8888888888888888,0.8888888888888888,9,300
900000,0,13,898010.3333333334,34721.416666666664,0.75,0.75,12,300
901000,0,8,898970,31477.85714285714,1,1,7,300
902000,0,13,900047.5555555555,26842.88888888889,1,1,9,300
903000,0,8,900874.2857142857,28381.571428571428,1,1,7,300
904000,0,11,901904.1111111111,34364.333333333336,0.4444444444444444,0.4444444444444444,9,300
905000,0,7,903046.5714285715,28503.571428571428,1,1,7,300
906000,0,7,904007.625,33293.125,0.75,0.75,8,300
907000,0,6,905180.5,27415.75,0.75,0.75,4,300
908000,0,8,905930,22198.8,1,1,5,300
909000,0,7,906860.4285714285,31679.85714285714,0.7142857142857143,0.7142857142857143,7,300
910000,0,6,907900.3333333334,36997.333333333336,0.6666666666666666,0.6666666666666666,3,300
911000,0,5,909040.25,33302.25,0.75,0.75,4,300
912000,0,5,909886,29597.333333333332,1,1,3,300
913000,0,10,911012.625,30502.625,0.875,0.875,8,300
914000,0,9,911851.8571428572,21803.714285714286,1,1,7,300
915000,0,16,912933.3571428572,31716.285714285714,0.8571428571428571,0.8571428571428571,14,300
916000,0,15,913785.1818181818,28004.090909090908,1,1,11,300
917000,0,15,914921.9166666666,27716,0.9166666666666666,0.9166666666666666,12,300
918000,0,16,915943.7272727273,34058,1,1,11,300
919000,0,13,916981,26498.2,0.9,0.9,10,300
920000,0,8,918147.3333333334,29397,0.8333333333333334,0.8333333333333334,6,300
921000,0,12,918838.25,30351,0.75,0.75,8,300
922000,0,12,919843.75,27747.625,1,1,8,300
923000,0,12,921055.7142857143,28164.428571428572,1,1,7,300
924000,0,11,921933.625,27402.25,1,1,8,300
925000,0,9,922679.6666666666,25888.666666666668,1,1,6,300
926000,0,9,923877.625,27723.625,0.875,0.875,8,300
927000,0,7,924799,22200.4,1,1,5,300
928000,0,7,925834.5,22219,1,1,4,300
929000,0,5,926536.25,27725.5,1,1,4,300
930000,0,11,927838.2222222222,29449.666666666668,0.7777777777777778,0.7777777777777778,9,300
931000,0,7,929020,26634.4,1,1,5,300
932000,0,5,930013.25,33257,0.5,0.5,4,300
933000,0,6,931250.5,27403.75,1,1,4,300
934000,0,6,931835.2,26352.4,1,1,5,300
935000,0,9,933066,29181,1,1,9,300
936000,0,10,933782,24153.3,1,1,10,300
937000,0,13,934931.9090909091,28121.454545454544,1,1,11,300
938000,0,17,936066.25,29484.166666666668,0.8333333333333334,0.8333333333333334,12,300
939000,0,16,936915.0909090909,30141.81818181818,0.9090909090909091,0.9090909090909091,11,300
940000,0,15,937888.9230769231,30543.76923076923,0.8461538461538461,0.8461538461538461,13,300
941000,0,14,938980.5,26483.2,0.9,0.9,10,300
942000,0,9,939748.5,32797.25,0.75,0.75,8,300
943000,0,10,940965.125,27569.5,1,1,8,300
944000,0,12,941949.6666666666,29316.11111111111,0.8888888888888888,0.8888888888888888,9,300
945000,0,12,942961.4545454546,34197.545454545456,0.7272727272727273,0.7272727272727273,11,300
946000,0,9,943826.4444444445,26970.11111111111,1,1,9,300
947000,0,13,944792.4285714285,34701.857142857145,0.8571428571428571,0.8571428571428571,7,300
948000,0,5,945878.5,22142,1,1,4,300
949000,0,8,946820.4285714285,28520.285714285714,0.7142857142857143,0.7142857142857143,7,300
950000,0,7,947889.7142857143,34681.857142857145,0.8571428571428571,0.8571428571428571,7,300
