tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,throughput,zCapacity
1466000,0,11,1462298.1818181819,22062.363636363636,0.6363636363636364,0.6363636363636364,11,300
1467000,0,13,1463273.3846153845,21987,0.6923076923076923,0.6923076923076923,13,300
1468000,0,9,1464265.4444444445,21885.222222222223,0.4444444444444444,0.4444444444444444,9,300
1469000,0,7,1465108.142857143,21833.85714285714,0.5714285714285714,0.5714285714285714,7,300
1470000,0,12,1466160.923076923,22098.30769230769,0.8461538461538461,0.8461538461538461,13,300
1471000,0,6,1467113,22202.6,0.6,0.6,5,300
1472000,0,9,1468194,22075.8,0.7,0.7,10,300
1473000,0,12,1469131.2727272727,22217,0.6363636363636364,0.6363636363636364,11,300
1474000,0,11,1470052.7272727273,21760.909090909092,0.6363636363636364,0.6363636363636364,11,300
1475000,0,11,1471255.0909090908,21950.272727272728,0.7272727272727273,0.7272727272727273,11,300
1476000,0,11,1472117.4545454546,22062.81818181818,0.7272727272727273,0.7272727272727273,11,300
1477000,0,7,1473275.7142857143,22223.285714285714,0.42857142857142855,0.42857142857142855,7,300
1478000,0,8,1474219.5,22201.5,0.875,0.875,8,300
1479000,0,10,1475125.7,22183.5,0.7,0.7,10,300
1480000,0,6,1476283.3333333333,22216.833333333332,0.6666666666666666,0.6666666666666666,6,300
1481000,0,8,1477368.875,22186.125,0.75,0.75,8,300
1482000,0,10,1478165.8,22175.1,0.8,0.8,10,300
1483000,0,9,1479222.2222222222,22031,0.7777777777777778,0.7777777777777778,9,300
1484000,0,12,1480151,22003.5,0.9166666666666666,0.9166666666666666,12,300
1485000,0,15,1481199.7333333334,22015.466666666667,0.6,0.6,15,300
1486000,0,11,1482143.9090909092,22196.363636363636,0.8181818181818182,0.8181818181818182,11,300
1487000,0,12,1483165.5384615385,22006.846153846152,0.6923076923076923,0.6923076923076923,13,300
1488000,0,12,1484366.4166666667,22099.083333333332,0.6666666666666666,0.6666666666666666,12,300
1489000,0,10,1485271.7777777778,21897.666666666668,0.3333333333333333,0.3333333333333333,9,300
1490000,0,9,1486029.2222222222,22169,0.8888888888888888,0.8888888888888888,9,300
1491000,0,10,1487017.3,21935.8,0.6,0.6,10,300
1492000,0,10,1488203.2,22208.9,0.6,0.6,10,300
1493000,0,8,1489112.5,22025.25,0.75,0.75,8,300
1494000,0,10,1490132,21830.8,0.5,0.5,10,300
1495000,0,8,1491115.375,22183.375,0.75,0.75,8,300
1496000,0,14,1492152,22018.071428571428,0.5714285714285714,0.5714285714285714,14,300
1497000,0,9,1493089.4444444445,22035.555555555555,0.7777777777777778,0.7777777777777778,9,300
1498000,0,11,1494126.4545454546,22177.81818181818,0.7272727272727273,0.7272727272727273,11,300
1499000,0,6,1495239.3333333333,22199.666666666668,0.6666666666666666,0.6666666666666666,6,300
1500000,0,8,1496120.875,22193.875,0.75,0.75,8,300
1501000,0,10,1496982.3,22056.9,0.6,0.6,10,300
1502000,0,7,1498021,22015.14285714286,0.7142857142857143,0.7142857142857143,7,300
1503000,0,7,1499213.7142857143,21996.85714285714,0.8571428571428571,0.8571428571428571,7,300
1504000,0,10,1500025.9,22186.8,0.5,0.5,10,300
1505000,0,11,1501188.7272727273,21966.81818181818,0.7272727272727273,0.7272727272727273,11,300
1506000,0,11,1502076.8181818181,22060.454545454544,0.8181818181818182,0.8181818181818182,11,300
1507000,0,13,1503090.2307692308,22119.23076923077,0.7692307692307693,0.7692307692307693,13,300
1508000,0,12,1504030.0833333333,22176.416666666668,0.8333333333333334,0.8333333333333334,12,300
1509000,0,12,1505082.4166666667,21975.083333333332,0.6666666666666666,0.6666666666666666,12,300
1510000,0,11,1506042.2727272727,22201.81818181818,0.7272727272727273,0.7272727272727273,11,300
1511000,0,10,1507071.7,22181.7,0.8,0.8,10,300
1512000,0,10,1507988.8181818181,22200.363636363636,0.7272727272727273,0.7272727272727273,11,300
1513000,0,11,1509054.4,22172.9,0.8,0.8,10,300
1514000,0,8,1510143,22197.625,0.875,0.875,8,300
1515000,0,10,1510999.2,22053.6,0.7,0.7,10,300
1516000,0,8,1511971.75,22189.25,0.625,0.625,8,300
1517000,0,11,1513061.5454545454,22063.81818181818,0.6363636363636364,0.6363636363636364,11,300
1518000,0,14,1514090,21914.64285714286,0.9285714285714286,0.9285714285714286,14,300
1519000,0,10,1515052.3,21965.2,1,1,10,300
1520000,0,9,1516128.111111111,22205.11111111111,0.8888888888888888,0.8888888888888888,9,300
1521000,0,5,1517122.8,22202,0.6,0.6,5,300
1522000,0,10,1518058.9,22046.3,0.9,0.9,10,300
1523000,0,10,1519072.7,22178.7,0.5,0.5,10,300
1524000,0,7,1520155,22018.85714285714,0.8571428571428571,0.8571428571428571,7,300
1525000,0,7,1521166.142857143,22018.571428571428,0.8571428571428571,0.8571428571428571,7,300
1526000,0,9,1521972.4444444445,22037,0.8888888888888888,0.8888888888888888,9,300
1527000,0,11,1523066.3636363635,22035.18181818182,0.7272727272727273,0.7272727272727273,11,300
1528000,0,10,1523926.7,22046.5,0.6,0.6,10,300
1529000,0,14,1524924.0714285714,21945.14285714286,0.7857142857142857,0.7857142857142857,14,300
1530000,0,16,1526004.1875,21873.5625,0.5625,0.5625,16,300
1531000,0,10,1527084.6,21943.5,0.6,0.6,10,300
1532000,0,8,1527960.875,22169.625,0.875,0.875,8,300
1533000,0,11,1529105.1818181819,22215.545454545456,0.6363636363636364,0.6363636363636364,11,300
1534000,0,11,1530016.6363636365,22160.272727272728,0.6363636363636364,0.6363636363636364,11,300
1535000,0,10,1531067.3,22060.8,0.6,0.6,10,300
1536000,0,7,1532089.75,22209.625,0.75,0.75,8,300
1537000,0,12,1533065.3636363635,22116.18181818182,0.9090909090909091,0.9090909090909091,11,300
1538000,0,7,1533954,22156.14285714286,0.5714285714285714,0.5714285714285714,7,300
1539000,0,11,1535032.3636363635,22064.81818181818,0.9090909090909091,0.9090909090909091,11,300
1540000,0,15,1536061.2,21944.133333333335,0.5333333333333333,0.5333333333333333,15,300
1541000,0,11,1537004.9090909092,22086.81818181818,0.9090909090909091,0.9090909090909091,11,300
1542000,0,6,1538155.5,22185.833333333332,1,1,6,300
1543000,0,5,1538958.4,22218.8,0.6,0.6,5,300
1544000,0,11,1539986,22083.636363636364,0.7272727272727273,0.7272727272727273,11,300
1545000,0,10,1541095.4,22094.3,0.7,0.7,10,300
1546000,0,7,1542006.7142857143,22197.85714285714,0.7142857142857143,0.7142857142857143,7,300
1547000,0,6,1543110.5,22192.166666666668,0.3333333333333333,0.3333333333333333,6,300
1548000,0,11,1544008,22055.454545454544,0.6363636363636364,0.6363636363636364,11,300
1549000,0,11,1545143.1666666667,21996.5,0.75,0.75,12,300
1550000,0,15,1546077.2857142857,21917.071428571428,0.5714285714285714,0.5714285714285714,14,300
1551000,0,11,1546993.0909090908,21951.18181818182,0.8181818181818182,0.8181818181818182,11,300
1552000,0,12,1547983.3333333333,22097.916666666668,0.5,0.5,12,300
1553000,0,10,1549018.1,22187.6,0.6,0.6,10,300
1554000,0,9,1549934.5555555555,22180.666666666668,0.5555555555555556,0.5555555555555556,9,300
1555000,0,11,1550971.4545454546,21845.636363636364,0.6363636363636364,0.6363636363636364,11,300
1556000,0,13,1551905.7692307692,21982.153846153848,0.6923076923076923,0.6923076923076923,13,300
1557000,0,9,1553149.7777777778,22176.88888888889,0.6666666666666666,0.6666666666666666,9,300
1558000,0,8,1554051.25,21852.375,0.625,0.625,8,300
1559000,0,10,1555049.3,22169.6,0.7,0.7,10,300
1560000,0,10,1556046.6,21925.8,0.4,0.4,10,300
1561000,0,11,1557071.8181818181,21846.545454545456,0.9090909090909091,0.9090909090909091,11,300
1562000,0,14,1558024.142857143,22010.5,0.6428571428571429,0.6428571428571429,14,300
1563000,0,8,1559031,22176,0.375,0.375,8,300
1564000,0,6,1559989.5,22176.333333333332,0.6666666666666666,0.6666666666666666,6,300
1565000,0,7,1560924.142857143,22175,0.7142857142857143,0.7142857142857143,7,300
1566000,0,11,1562051,21947.727272727272,0.7272727272727273,0.7272727272727273,11,300
1567000,0,9,1563000,22173.222222222223,0.7777777777777778,0.7777777777777778,9,300
1568000,0,7,1564002.5714285714,22180.285714285714,0.8571428571428571,0.8571428571428571,7,300
1569000,0,5,1565003.8,22193.6,0.8,0.8,5,300
1570000,0,13,1565992.923076923,22003.076923076922,0.7692307692307693,0.7692307692307693,13,300
1571000,0,8,1566891.5,21995,0.75,0.75,8,300
1572000,0,15,1567914.7333333334,22179.8,0.8,0.8,15,300
1573000,0,13,1568968.7692307692,22103.923076923078,0.8461538461538461,0.8461538461538461,13,300
1574000,0,11,1569826.6363636365,22046.636363636364,0.8181818181818182,0.8181818181818182,11,300
1575000,0,10,1570849.8,22074.4,0.6,0.6,10,300
1576000,0,11,1571863.6363636365,22070.636363636364,0.8181818181818182,0.8181818181818182,11,300
1577000,0,11,1573024.9090909092,21957.090909090908,0.8181818181818182,0.8181818181818182,11,300
1578000,0,14,1574004.5714285714,22103.714285714286,0.5714285714285714,0.5714285714285714,14,300
1579000,0,7,1574924.857142857,21974.85714285714,0.42857142857142855,0.42857142857142855,7,300
1580000,0,9,1575950.3333333333,21753.777777777777,0.7777777777777778,0.7777777777777778,9,300
1581000,0,10,1576929.2,22052.5,0.6,0.6,10,300
1582000,0,10,1577996.5,21942.2,0.8,0.8,10,300
1583000,0,12,1579032.4166666667,22047.333333333332,0.75,0.75,12,300
1584000,0,11,1580047.0909090908,22088,0.5454545454545454,0.5454545454545454,11,300
